msoa_code,msoa_name,lad_code,lad_name,city,review_count,avg_sentiment_score,pct_negative,pct_neutral,pct_positive,sample_reviews
E02001249,Tameside 021,E08000008,Tameside,manchester,38,0.806,2.63,0.0,97.37,"Immaculate, tidy, well stocked.  Couldn't recommend this place anymore! | What a Beautiful home you have. We had a fabulous time. The home was beyond perfection. Absolutely stunning home. Great location. Safe and in a quiet environment. Joanne was a great host. Very informa | Tom helped us out at the last minute with a short notice booking. His place is as described in the listing and very convenient for the Denton centre as well as buses into Manchester.  We were visiting"
E02001250,Tameside 022,E08000008,Tameside,manchester,1,-0.5216,100.0,0.0,0.0,Only one issue. The key lock box is out of sight when approaching the front door. Look on the left side. Also thete are two. Dont waste time with the upper one which we wasted 10- 15 mins trying to op
E02001251,Tameside 023,E08000008,Tameside,manchester,39,0.8906,0.0,0.0,100.0,"We arrived at 10.30pm with our 10 month old, quickly we noticed that the rooms had mold and the bathroom was unclean.<br/>We left by 11.30pm and got a local hotel instead.<br/>The property is on a bus | The Peak retreat was exactly as described, clean comfortable and well equipped with everything I needed. Communication with the host was smooth and they were incredibly helpful and friendly throughout | Second visit, lovely cozy house near the pub and railway station. Excellent welcome pack and fully equipped kitchen."
E02001252,Tameside 024,E08000008,Tameside,manchester,37,0.675,5.41,0.0,94.59,"My recent Airbnb booking was not a pleasant experience overall. We paid for four guests, got confirmation from the host, but the host later said only 2-3 people could stay, conveniently after the refu | Amazing place to stay, accommodation was very clean, comfortable and spacious, the host Shabir was extremely responsive and helpful, the bed was super comfy like sleeping on a cloud! I definitely recc | A very nice and responsible host.<br/>Enjoyed the stay"
E02001253,Tameside 025,E08000008,Tameside,manchester,27,0.806,0.0,0.0,100.0,"House is lovely. Bit further out than thought.  Not much around. But Uber got us to where we wanted to go. | We had an amazing long stay here, whilst we moved house. Tamara is an amazing host, really helpful and friendly and honestly couldn’t do enough to make us feel welcome. The house is lovely, very clean | Great stay, would highly recommend!"
E02001254,Tameside 026,E08000008,Tameside,manchester,10,0.8349,0.0,0.0,100.0,"Great host! | Arthur was welcoming and provided clear instructions for check-in, making the process smooth and hassle-free. The space itself was spotless and cozy, exactly as described in the listing. Especially ap | Arthur is a smashing host and can't do enough for you, very friendly and supportive at the same time. I would recommend the garden pod and facilities in the house to anyone.<br/>***** stars !"
E02001256,Tameside 028,E08000008,Tameside,manchester,18,0.6033,11.110000000000001,5.56,83.33,This place was available for booking on Airbnb but after booking and paying for it was told by Shaheen that it's going under refurbishment. <br/>What a joke!<br/>So why list it on Airbnb?<br/>This was | I had a lovely stay in this beautiful home. Elektra was away however even from abroad she was checking in several times and encouraged me to ask if I needed anything. (Her lovely housemate let me in.) | Love the location
E02001257,Tameside 029,E08000008,Tameside,manchester,8,0.6985,0.0,0.0,100.0,"Stayed for work, was great. Council flat but decent. | I enjoyed Grace's place. From the onset, she communicated very well and was very responsive. I spoke to her about a later check-in as I was seeing a friend in Manchester before coming to the Airbnb an | Nice play for the night."
E02001258,Tameside 030,E08000008,Tameside,manchester,17,0.6782,5.88,11.76,82.35,"I'm sorry to say that we didn't enjoy our stay at all. I tried to find alternative accommodation so we could leave sooner, without success. I appreciate it was clear in the advert that it is not 5* ac | We had a short break at Kates caravan and thoroughly enjoyed ourselves. <br/>The caravan is lovely, spacious and very clean. <br/>The kids absolutely loved the hot tub and the outside seating area was | The most accommodating, thoughtful host. Went above and beyond. Will definitely be coming back"
E02001259,Trafford 001,E08000009,Trafford,manchester,326,0.7446,4.29,0.61,95.09,"The check in went to plan, and after that I was disappointed with a sofa bed that was disgusting and pillows and sheets that were dirty. We had to find another location as we couldn’t sleep, the apart | We absolutely loved our stay at this stunning new penthouse near Old Trafford. The apartment honestly felt more like a 5-star hotel than an Airbnb – super modern, spotless and really comfortable. The  | Lovely place thank you"
E02001260,Trafford 002,E08000009,Trafford,manchester,19,0.8453,0.0,0.0,100.0,"Nice suburb house close to park, train station and local stores. | Matt and Steph were excellent hosts. Really responsive. And the place was ideal for us. Good space. Brilliantly clean. Nice area. | Comfortable, clean place with a cozy bed and good communication. can't complain."
E02001261,Trafford 003,E08000009,Trafford,manchester,435,0.7929,2.3,0.9199999999999999,96.78,"NO HOT WATER!! <br/>NO RESPONSE! <br/>SCAM!! DON'T RISK!<br/>There was NO HOT WATER since the 1st night. We messaged the host immediately, and they said they'd contact their ground team and update us  | I recently had the pleasure of staying at this lovely Airbnb, and I can't recommend it highly enough! From the moment we arrived, we were greeted with a warm welcome from the host, who showed us every | Nice, tidy and cozy. I would definitely recommend it."
E02001262,Trafford 004,E08000009,Trafford,manchester,245,0.7725,3.27,2.45,94.28999999999999,"We received a dirty apartment and contacted the host. They said they would send a cleaner, but I told them I wanted a new apartment instead, as I didn’t have time to wait for cleaning. We were exhaust | Katy, thanks for your superb flexibility with accepting our reservation request despite your tight obligations. You made everything perfect through remotely managing us in your home: this level of tru | Great place to stay, check in was simple and clear instructions were given."
E02001263,Trafford 005,E08000009,Trafford,manchester,22,0.8746,0.0,0.0,100.0,"nice, cosy little flat. area is very quiet - bus stop and train station near by. | I have nothing but good words and thoughts for the place and the hosts. Absolutely cozy place with all the facilities one needs, beautiful interior and very friendly host made me feel right at home! V | Amazing stay on all points and a wonderful host. <br/>Would highly recommend."
E02001264,Trafford 006,E08000006,Salford,manchester,5,0.9507,0.0,1.8499999999999999,98.15,"After a long journey, had to wait an hour for the host to turn up to check us in. Even though we gave them plenty of notice of our arrival time past 6pm. Didn’t get in till 8pm. | I had such an incredible stay with Shamila and Eisa! From the moment I arrived, they made me feel like part of the family. They’re both so warm, welcoming, and easy to talk to, It honestly felt like s | A spacious house with lovely interiors. Good communication and host is helpful with answering questions ."
E02001264,Trafford 006,E08000009,Trafford,manchester,49,0.8495,0.0,1.8499999999999999,98.15,"After a long journey, had to wait an hour for the host to turn up to check us in. Even though we gave them plenty of notice of our arrival time past 6pm. Didn’t get in till 8pm. | I had such an incredible stay with Shamila and Eisa! From the moment I arrived, they made me feel like part of the family. They’re both so warm, welcoming, and easy to talk to, It honestly felt like s | A spacious house with lovely interiors. Good communication and host is helpful with answering questions ."
E02001265,Trafford 007,E08000009,Trafford,manchester,9,0.8404,0.0,0.0,100.0,"Good place to stay | Stayed here for a night with my wife and our baby, and we had a really good experience. The room was on the top floor, clean, comfortable, and exactly what we needed. The host was warm and friendly, w | Great host. Nice and clean room"
